EntityKey,ATF_ID,RowType,Company,CompanyNorm,ObservedName,VendorName,CompareKey
E-001429,ATF-01429,ATF,FLV,FLV,Fire Cinnamon,,flv|firecinnamon
E-001430,ATF-01430,ATF,FLV,FLV,Fresh Watermelon,,flv|freshwatermelon
E-001430,ATF-01430,Major Vendor,FLV,FLV,Fresh Watermelon,Bull City,flv|freshwatermelon
E-001430,ATF-01430,Major Vendor,FLV,FLV,Fresh Watermelon,Nomz,flv|freshwatermelon
E-001431,ATF-01431,ATF,FLV,FLV,Fried Dough,,flv|frieddough
E-001431,ATF-01431,Major Vendor,FLV,FLV,Fried Dough,DIY eJuice,flv|frieddough
E-001432,ATF-01432,ATF,FLV,FLV,Frosting,,flv|frosting
E-001432,ATF-01432,Major Vendor,FLV,FLV,Frosting,Bull City,flv|frosting
E-001432,ATF-01432,Major Vendor,FLV,FLV,Frosting,DIY eJuice,flv|frosting
E-001432,ATF-01432,Major Vendor,FLV,FLV,Frosting,Nomz,flv|frosting
E-001433,ATF-01433,ATF,FLV,FLV,Fruit Fusion,,flv|fruitfusion
E-001433,ATF-01433,Major Vendor,FLV,FLV,Fruit Fusion,Bull City,flv|fruitfusion
E-001433,ATF-01433,Major Vendor,FLV,FLV,Fruit Fusion,Nomz,flv|fruitfusion
E-001434,ATF-01434,ATF,FLV,FLV,Garden Mint,,flv|gardenmint
E-001434,ATF-01434,Major Vendor,FLV,FLV,Garden Mint,Bull City,flv|gardenmint
E-001434,ATF-01434,Major Vendor,FLV,FLV,Garden Mint,Nomz,flv|gardenmint
E-001435,ATF-01435,ATF,FLV,FLV,Ginger,,flv|ginger
E-001435,ATF-01435,Major Vendor,FLV,FLV,Ginger,DIY eJuice,flv|ginger
E-001436,ATF-01436,ATF,FLV,FLV,Ginger Peach,,flv|gingerpeach
E-001436,ATF-01436,Major Vendor,FLV,FLV,Ginger Peach,DIY eJuice,flv|gingerpeach
E-001437,ATF-01437,ATF,FLV,FLV,Ginger Snap,,flv|gingersnap
E-001437,ATF-01437,Major Vendor,FLV,FLV,Ginger Snap,DIY eJuice,flv|gingersnap
E-001438,ATF-01438,ATF,FLV,FLV,Golden Kiwi,,flv|goldenkiwi
E-001438,ATF-01438,Major Vendor,FLV,FLV,Golden Kiwi,Bull City,flv|goldenkiwi
E-001438,ATF-01438,Major Vendor,FLV,FLV,Golden Kiwi,DIY eJuice,flv|goldenkiwi
E-001438,ATF-01438,Major Vendor,FLV,FLV,Golden Kiwi,Nomz,flv|goldenkiwi
E-001439,ATF-01439,ATF,FLV,FLV,Graham Cracker,,flv|grahamcracker
E-001439,ATF-01439,Major Vendor,FLV,FLV,Graham Cracker,DIY eJuice,flv|grahamcracker
E-001439,ATF-01439,Major Vendor,FLV,FLV,Graham Cracker,Nomz,flv|grahamcracker
E-001440,ATF-01440,ATF,FLV,FLV,Granny Smith,,flv|grannysmith
E-001440,ATF-01440,Major Vendor,FLV,FLV,Granny Smith,Bull City,flv|grannysmith
E-001440,ATF-01440,Major Vendor,FLV,FLV,Granny Smith,DIY eJuice,flv|grannysmith
E-001441,ATF-01441,ATF,FLV,FLV,Granola,,flv|granola
E-001441,ATF-01441,Major Vendor,FLV,FLV,Granola,DIY eJuice,flv|granola
E-001442,ATF-01442,ATF,FLV,FLV,Grape,,flv|grape
E-001442,ATF-01442,Major Vendor,FLV,FLV,Grape,Bull City,flv|grape
E-001442,ATF-01442,Major Vendor,FLV,FLV,Grape,DIY eJuice,flv|grape
E-001443,ATF-01443,ATF,FLV,FLV,Grapefruit Blend,,flv|grapefruitblend
E-001443,ATF-01443,Major Vendor,FLV,FLV,Grapefruit Blend,Bull City,flv|grapefruitblend
E-001443,ATF-01443,Major Vendor,FLV,FLV,Grapefruit Blend,DIY eJuice,flv|grapefruitblend
E-001443,ATF-01443,Major Vendor,FLV,FLV,Grapefruit Blend,Nomz,flv|grapefruitblend
E-001444,ATF-01444,ATF,FLV,FLV,Greek Yogurt,,flv|greekyogurt
E-001444,ATF-01444,Major Vendor,FLV,FLV,Greek Yogurt,DIY eJuice,flv|greekyogurt
E-001445,ATF-01445,ATF,FLV,FLV,Green Apple,,flv|greenapple
E-001445,ATF-01445,Major Vendor,FLV,FLV,Green Apple,Bull City,flv|greenapple
E-001445,ATF-01445,Major Vendor,FLV,FLV,Green Apple,DIY eJuice,flv|greenapple
E-001446,ATF-01446,ATF,FLV,FLV,Green Tea,,flv|greentea
E-001446,ATF-01446,Major Vendor,FLV,FLV,Green Tea,DIY eJuice,flv|greentea
E-001447,ATF-01447,ATF,FLV,FLV,Guanabana,,flv|guanabana
E-001447,ATF-01447,Major Vendor,FLV,FLV,Guanabana,Bull City,flv|guanabana
E-001447,ATF-01447,Major Vendor,FLV,FLV,Guanabana,DIY eJuice,flv|guanabana
E-001447,ATF-01447,Major Vendor,FLV,FLV,Guanabana,Nomz,flv|guanabana
E-001448,ATF-01448,ATF,FLV,FLV,Guava Dark Berry,,flv|guavadarkberry
E-001448,ATF-01448,Major Vendor,FLV,FLV,Guava Dark Berry,DIY eJuice,flv|guavadarkberry
E-001449,ATF-01449,ATF,FLV,FLV,Hazelnut,,flv|hazelnut
E-001449,ATF-01449,Major Vendor,FLV,FLV,Hazelnut,DIY eJuice,flv|hazelnut
E-001450,ATF-01450,ATF,FLV,FLV,Heat,,flv|heat
E-001450,ATF-01450,Major Vendor,FLV,FLV,Heat,DIY eJuice,flv|heat
E-001451,ATF-01451,ATF,FLV,FLV,Hibiscus,,flv|hibiscus
E-001452,ATF-01452,ATF,FLV,FLV,Hibiscus Sweet,,flv|hibiscussweet
E-001452,ATF-01452,Major Vendor,FLV,FLV,Hibiscus Sweet,Bull City,flv|hibiscussweet
E-001452,ATF-01452,Major Vendor,FLV,FLV,Hibiscus Sweet,DIY eJuice,flv|hibiscussweet
E-001452,ATF-01452,Major Vendor,FLV,FLV,Hibiscus Sweet,Nomz,flv|hibiscussweet
E-001453,ATF-01453,ATF,FLV,FLV,Honey Bee,,flv|honeybee
E-001453,ATF-01453,Major Vendor,FLV,FLV,Honeybee,DIY eJuice,flv|honeybee
E-001454,ATF-01454,ATF,FLV,FLV,Honeydew,,flv|honeydew
E-001454,ATF-01454,Major Vendor,FLV,FLV,Honeydew,DIY eJuice,flv|honeydew
E-001455,ATF-01455,ATF,FLV,FLV,Horchata,,flv|horchata
E-001455,ATF-01455,Major Vendor,FLV,FLV,Horchata,DIY eJuice,flv|horchata
E-001456,ATF-01456,ATF,FLV,FLV,Huckleberry,,flv|huckleberry
E-001456,ATF-01456,Major Vendor,FLV,FLV,Huckleberry,Bull City,flv|huckleberry
E-001456,ATF-01456,Major Vendor,FLV,FLV,Huckleberry,Nomz,flv|huckleberry
E-001457,ATF-01457,ATF,FLV,FLV,Ice,,flv|ice
E-001457,ATF-01457,Major Vendor,FLV,FLV,Ice,Bull City,flv|ice
E-001457,ATF-01457,Major Vendor,FLV,FLV,Ice,DIY eJuice,flv|ice
E-001458,ATF-01458,ATF,FLV,FLV,Irish Cream,,flv|irishcream
E-001458,ATF-01458,Major Vendor,FLV,FLV,Irish Cream,DIY eJuice,flv|irishcream
E-001459,ATF-01459,ATF,FLV,FLV,Jackfruit,,flv|jackfruit
E-001459,ATF-01459,Major Vendor,FLV,FLV,Jackfruit,DIY eJuice,flv|jackfruit
E-001460,ATF-01460,ATF,FLV,FLV,Jammy Berry,,flv|jammyberry
E-001460,ATF-01460,Major Vendor,FLV,FLV,Jammy Berry,DIY eJuice,flv|jammyberry
E-001461,ATF-01461,ATF,FLV,FLV,Jammy Grape,,flv|jammygrape
E-001461,ATF-01461,Major Vendor,FLV,FLV,Jammy Grape,Bull City,flv|jammygrape
E-001461,ATF-01461,Major Vendor,FLV,FLV,Jammy Grape,DIY eJuice,flv|jammygrape
E-001462,ATF-01462,ATF,FLV,FLV,Juniper Gin,,flv|junipergin
E-001462,ATF-01462,Major Vendor,FLV,FLV,Juniper Gin,DIY eJuice,flv|junipergin
E-001463,ATF-01463,ATF,FLV,FLV,Kentucky Blend,,flv|kentuckyblend
E-001463,ATF-01463,Major Vendor,FLV,FLV,Kentucky Blend,Bull City,flv|kentuckyblend
E-001463,ATF-01463,Major Vendor,FLV,FLV,Kentucky Blend,DIY eJuice,flv|kentuckyblend
E-001463,ATF-01463,Major Vendor,FLV,FLV,Kentucky Blend,Nomz,flv|kentuckyblend
E-001464,ATF-01464,ATF,FLV,FLV,Kinako Soy,,flv|kinakosoy
E-001464,ATF-01464,Major Vendor,FLV,FLV,Kinako Soy,DIY eJuice,flv|kinakosoy
E-001465,ATF-01465,ATF,FLV,FLV,Kiwi,,flv|kiwi
E-001465,ATF-01465,Major Vendor,FLV,FLV,Kiwi,DIY eJuice,flv|kiwi
E-001466,ATF-01466,ATF,FLV,FLV,Lembas Bread,,flv|lembasbread
E-001467,ATF-01467,ATF,FLV,FLV,Lemon,,flv|lemon
E-001467,ATF-01467,Major Vendor,FLV,FLV,Lemon,DIY eJuice,flv|lemon
E-001468,ATF-01468,ATF,FLV,FLV,Lemon Grass,,flv|lemongrass
E-001468,ATF-01468,Major Vendor,FLV,FLV,Lemon Grass,Nomz,flv|lemongrass
E-001469,ATF-01469,ATF,FLV,FLV,Lemon Lime Soda,,flv|lemonlimesoda
E-001469,ATF-01469,Major Vendor,FLV,FLV,Lemon Lime Soda,Bull City,flv|lemonlimesoda
E-001469,ATF-01469,Major Vendor,FLV,FLV,Lemon Lime Soda,Nomz,flv|lemonlimesoda
E-001470,ATF-01470,ATF,FLV,FLV,Lemon Tea,,flv|lemontea
E-001470,ATF-01470,Major Vendor,FLV,FLV,Lemon Tea,DIY eJuice,flv|lemontea
E-001471,ATF-01471,ATF,FLV,FLV,Lemonade,,flv|lemonade
E-001471,ATF-01471,Major Vendor,FLV,FLV,Lemonade,Bull City,flv|lemonade
E-001471,ATF-01471,Major Vendor,FLV,FLV,Lemonade,DIY eJuice,flv|lemonade
E-001471,ATF-01471,Major Vendor,FLV,FLV,Lemonade,Nomz,flv|lemonade
E-001472,ATF-01472,ATF,FLV,FLV,Licorice,,flv|licorice
E-001472,ATF-01472,Major Vendor,FLV,FLV,Licorice,DIY eJuice,flv|licorice
E-001472,ATF-01472,Major Vendor,FLV,FLV,Licorice,Nomz,flv|licorice
E-001473,ATF-01473,ATF,FLV,FLV,Ligero Leaf,,flv|ligeroleaf
E-001473,ATF-01473,Major Vendor,FLV,FLV,Ligero Leaf,Bull City,flv|ligeroleaf
E-001473,ATF-01473,Major Vendor,FLV,FLV,Ligero Leaf,Nomz,flv|ligeroleaf
E-001474,ATF-01474,ATF,FLV,FLV,Lime,,flv|lime
E-001474,ATF-01474,Major Vendor,FLV,FLV,Lime,Bull City,flv|lime
E-001474,ATF-01474,Major Vendor,FLV,FLV,Lime,DIY eJuice,flv|lime
E-001475,ATF-01475,ATF,FLV,FLV,Lime Wedge,,flv|limewedge
E-001475,ATF-01475,Major Vendor,FLV,FLV,Lime Wedge,DIY eJuice,flv|limewedge
E-001475,ATF-01475,Major Vendor,FLV,FLV,Lime Wedge,Nomz,flv|limewedge
E-001476,ATF-01476,ATF,FLV,FLV,Lovage Root,,flv|lovageroot
E-001477,ATF-01477,ATF,FLV,FLV,Lychee,,flv|lychee
E-001477,ATF-01477,Major Vendor,FLV,FLV,Lychee,DIY eJuice,flv|lychee
E-001478,ATF-01478,ATF,FLV,FLV,Macaroon,,flv|macaroon
E-001478,ATF-01478,Major Vendor,FLV,FLV,Macaroon,DIY eJuice,flv|macaroon
E-001479,ATF-01479,ATF,FLV,FLV,Mandarin Orange,,flv|mandarinorange
E-001479,ATF-01479,Major Vendor,FLV,FLV,Mandarin Orange,Bull City,flv|mandarinorange
E-001479,ATF-01479,Major Vendor,FLV,FLV,Mandarin Orange,DIY eJuice,flv|mandarinorange
E-001480,ATF-01480,ATF,FLV,FLV,Mango,,flv|mango
E-001480,ATF-01480,Major Vendor,FLV,FLV,Mango,Bull City,flv|mango
E-001480,ATF-01480,Major Vendor,FLV,FLV,Mango,DIY eJuice,flv|mango
E-001480,ATF-01480,Major Vendor,FLV,FLV,Mango,Nomz,flv|mango
E-001481,ATF-01481,ATF,FLV,FLV,Mango Pineapple Passion,,flv|mangopineapplepassion
E-001481,ATF-01481,Major Vendor,FLV,FLV,Mango-Pineapple-Passion Fruit,Bull City,flv|mangopineapplepassionfruit
E-001481,ATF-01481,Major Vendor,FLV,FLV,Mango Pineapple Passion,DIY eJuice,flv|mangopineapplepassion
E-001481,ATF-01481,Major Vendor,FLV,FLV,Mango Pineapple Passion,Nomz,flv|mangopineapplepassion
E-001482,ATF-01482,ATF,FLV,FLV,Mangotang,,flv|mangotang
E-001482,ATF-01482,Major Vendor,FLV,FLV,Mangotang,Bull City,flv|mangotang
E-001482,ATF-01482,Major Vendor,FLV,FLV,Mangotang,Nomz,flv|mangotang
E-001483,ATF-01483,ATF,FLV,FLV,Maple Bar,,flv|maplebar
E-001483,ATF-01483,Major Vendor,FLV,FLV,Maple Bar,Bull City,flv|maplebar
E-001483,ATF-01483,Major Vendor,FLV,FLV,Maple Bar,DIY eJuice,flv|maplebar
E-001483,ATF-01483,Major Vendor,FLV,FLV,Maple Bar,Nomz,flv|maplebar
E-001484,ATF-01484,ATF,FLV,FLV,Marshmallow,,flv|marshmallow
E-001484,ATF-01484,Major Vendor,FLV,FLV,Marshmallow,Bull City,flv|marshmallow
E-001484,ATF-01484,Major Vendor,FLV,FLV,Marshmallow,DIY eJuice,flv|marshmallow
E-001485,ATF-01485,ATF,FLV,FLV,Marshmallow Treat,,flv|marshmallowtreat
E-001485,ATF-01485,Major Vendor,FLV,FLV,Marshmallow Treat,DIY eJuice,flv|marshmallowtreat
E-001486,ATF-01486,ATF,FLV,FLV,Marshmallow Vanilla,,flv|marshmallowvanilla
E-001486,ATF-01486,Major Vendor,FLV,FLV,Marshmallow Vanilla,Bull City,flv|marshmallowvanilla
E-001486,ATF-01486,Major Vendor,FLV,FLV,Marshmallow Vanilla,DIY eJuice,flv|marshmallowvanilla
E-001486,ATF-01486,Major Vendor,FLV,FLV,Marshmallow Vanilla,Nomz,flv|marshmallowvanilla
E-001487,ATF-01487,ATF,FLV,FLV,Melon Rind,,flv|melonrind
E-001487,ATF-01487,Major Vendor,FLV,FLV,Melon Rind,DIY eJuice,flv|melonrind
E-001488,ATF-01488,ATF,FLV,FLV,Menthol Mist,,flv|mentholmist
E-001488,ATF-01488,Major Vendor,FLV,FLV,Menthol Mist,Bull City,flv|mentholmist
E-001488,ATF-01488,Major Vendor,FLV,FLV,Menthol Mist,Nomz,flv|mentholmist
E-001489,ATF-01489,ATF,FLV,FLV,Mild Tobacco,,flv|mildtobacco
E-001489,ATF-01489,Major Vendor,FLV,FLV,Mild Tob. Flavoring,Bull City,flv|mildtobflavoring
E-001489,ATF-01489,Major Vendor,FLV,FLV,Mild Tobacco,DIY eJuice,flv|mildtobacco
E-001489,ATF-01489,Major Vendor,FLV,FLV,Mild Tobacco,Nomz,flv|mildtobacco
E-001490,ATF-01490,ATF,FLV,FLV,Milk,,flv|milk
E-001490,ATF-01490,Major Vendor,FLV,FLV,Milk,DIY eJuice,flv|milk
E-001491,ATF-01491,ATF,FLV,FLV,Milk & Honey,,flv|milkhoney
E-001491,ATF-01491,Major Vendor,FLV,FLV,Milk & Honey,Bull City,flv|milkhoney
E-001491,ATF-01491,Major Vendor,FLV,FLV,Milk and Honey,DIY eJuice,flv|milkandhoney
E-001491,ATF-01491,Major Vendor,FLV,FLV,Milk & Honey,Nomz,flv|milkhoney
E-001492,ATF-01492,ATF,FLV,FLV,Milk Chocolate,,flv|milkchocolate
E-001492,ATF-01492,Major Vendor,FLV,FLV,Milk Chocolate,Bull City,flv|milkchocolate
E-001492,ATF-01492,Major Vendor,FLV,FLV,Milk Chocolate,DIY eJuice,flv|milkchocolate
E-001493,ATF-01493,ATF,FLV,FLV,Mint Candy,,flv|mintcandy
E-001493,ATF-01493,Major Vendor,FLV,FLV,Mint Candy,DIY eJuice,flv|mintcandy
E-001494,ATF-01494,ATF,FLV,FLV,Mocha,,flv|mocha
E-001494,ATF-01494,Major Vendor,FLV,FLV,Mocha,DIY eJuice,flv|mocha
E-001495,ATF-01495,ATF,FLV,FLV,Morning Mimosa,,flv|morningmimosa
E-001495,ATF-01495,Major Vendor,FLV,FLV,Morning Mimosa,DIY eJuice,flv|morningmimosa
E-001496,ATF-01496,ATF,FLV,FLV,Moscato,,flv|moscato
E-001496,ATF-01496,Major Vendor,FLV,FLV,Moscato,DIY eJuice,flv|moscato
E-001497,ATF-01497,ATF,FLV,FLV,Nat. Mint,,flv|natmint
E-001497,ATF-01497,Major Vendor,FLV,FLV,Natural Mint,Bull City,flv|naturalmint
E-001497,ATF-01497,Major Vendor,FLV,FLV,Nat. Mint,Nomz,flv|natmint
E-001498,ATF-01498,ATF,FLV,FLV,Native Tobacco,,flv|nativetobacco
E-001498,ATF-01498,Major Vendor,FLV,FLV,Native Flavoring,Bull City,flv|nativeflavoring
E-001498,ATF-01498,Major Vendor,FLV,FLV,Native Tobacco,DIY eJuice,flv|nativetobacco
E-001498,ATF-01498,Major Vendor,FLV,FLV,Native Tobacco,Nomz,flv|nativetobacco
E-001499,ATF-01499,ATF,FLV,FLV,Nectarine,,flv|nectarine
E-001499,ATF-01499,Major Vendor,FLV,FLV,Nectarine,DIY eJuice,flv|nectarine
E-001500,ATF-01500,ATF,FLV,FLV,Oak Barrel,,flv|oakbarrel
E-001500,ATF-01500,Major Vendor,FLV,FLV,Oak Barrel,DIY eJuice,flv|oakbarrel
E-001501,ATF-01501,ATF,FLV,FLV,Oatmeal Raisin,,flv|oatmealraisin
E-001501,ATF-01501,Major Vendor,FLV,FLV,Oatmeal Raisin,DIY eJuice,flv|oatmealraisin
E-001502,ATF-01502,ATF,FLV,FLV,Orange Citrus,,flv|orangecitrus
E-001502,ATF-01502,Major Vendor,FLV,FLV,Orange Citrus,DIY eJuice,flv|orangecitrus
E-001503,ATF-01503,ATF,FLV,FLV,Oriental Tobacco,,flv|orientaltobacco
E-001503,ATF-01503,Major Vendor,FLV,FLV,Oriental Tobacco,DIY eJuice,flv|orientaltobacco
E-001504,ATF-01504,ATF,FLV,FLV,Papaya Punch,,flv|papayapunch
E-001504,ATF-01504,Major Vendor,FLV,FLV,Papaya Punch,DIY eJuice,flv|papayapunch
E-001505,ATF-01505,ATF,FLV,FLV,Passion Fruit,,flv|passionfruit
E-001505,ATF-01505,Major Vendor,FLV,FLV,Passionfruit,DIY eJuice,flv|passionfruit
E-001506,ATF-01506,ATF,FLV,FLV,Pastry Zest,,flv|pastryzest
E-001506,ATF-01506,Major Vendor,FLV,FLV,Pastry Zest,DIY eJuice,flv|pastryzest
E-001507,ATF-01507,ATF,FLV,FLV,PB Cream,,flv|pbcream
E-001507,ATF-01507,Major Vendor,FLV,FLV,PB Cream,Bull City,flv|pbcream
E-001507,ATF-01507,Major Vendor,FLV,FLV,PB Cream,DIY eJuice,flv|pbcream
E-001507,ATF-01507,Major Vendor,FLV,FLV,PB Cream,Nomz,flv|pbcream
E-001508,ATF-01508,ATF,FLV,FLV,Peach,,flv|peach
E-001508,ATF-01508,Major Vendor,FLV,FLV,Peach,Bull City,flv|peach
E-001508,ATF-01508,Major Vendor,FLV,FLV,Peach,DIY eJuice,flv|peach
E-001508,ATF-01508,Major Vendor,FLV,FLV,Peach,Nomz,flv|peach
E-001509,ATF-01509,ATF,FLV,FLV,Peach Gummy,,flv|peachgummy
E-001509,ATF-01509,Major Vendor,FLV,FLV,Peach Gummy,Bull City,flv|peachgummy
E-001509,ATF-01509,Major Vendor,FLV,FLV,Peach Gummy,DIY eJuice,flv|peachgummy
E-001509,ATF-01509,Major Vendor,FLV,FLV,Peach Gummy,Nomz,flv|peachgummy
E-001510,ATF-01510,ATF,FLV,FLV,Peanut Butter,,flv|peanutbutter
E-001510,ATF-01510,Major Vendor,FLV,FLV,Peanut Butter,DIY eJuice,flv|peanutbutter
E-001510,ATF-01510,Major Vendor,FLV,FLV,Peanut Butter,Nomz,flv|peanutbutter
E-001511,ATF-01511,ATF,FLV,FLV,Pear,,flv|pear
E-001511,ATF-01511,Major Vendor,FLV,FLV,Pear,DIY eJuice,flv|pear
E-001512,ATF-01512,ATF,FLV,FLV,Pearesto,,flv|pearesto
E-001512,ATF-01512,Major Vendor,FLV,FLV,Pearesto,Bull City,flv|pearesto
E-001512,ATF-01512,Major Vendor,FLV,FLV,Pearesto,DIY eJuice,flv|pearesto
E-001513,ATF-01513,ATF,FLV,FLV,Peppermint,,flv|peppermint
E-001513,ATF-01513,Major Vendor,FLV,FLV,Peppermint,Bull City,flv|peppermint
E-001513,ATF-01513,Major Vendor,FLV,FLV,Peppermint,DIY eJuice,flv|peppermint
E-001514,ATF-01514,ATF,FLV,FLV,Persimmon,,flv|persimmon
E-001514,ATF-01514,Major Vendor,FLV,FLV,Persimmon,DIY eJuice,flv|persimmon
E-001515,ATF-01515,ATF,FLV,FLV,Persimmon Spice,,flv|persimmonspice
E-001515,ATF-01515,Major Vendor,FLV,FLV,Persimmon Spice,DIY eJuice,flv|persimmonspice
E-001516,ATF-01516,ATF,FLV,FLV,Pineapple,,flv|pineapple
E-001516,ATF-01516,Major Vendor,FLV,FLV,Pineapple,Bull City,flv|pineapple
E-001516,ATF-01516,Major Vendor,FLV,FLV,Pineapple,DIY eJuice,flv|pineapple
E-001517,ATF-01517,ATF,FLV,FLV,Pink Fruit,,flv|pinkfruit
E-001517,ATF-01517,Major Vendor,FLV,FLV,Pink Fruit,DIY eJuice,flv|pinkfruit
E-001518,ATF-01518,ATF,FLV,FLV,Pink Guava,,flv|pinkguava
E-001518,ATF-01518,Major Vendor,FLV,FLV,Pink Guava,Bull City,flv|pinkguava
E-001518,ATF-01518,Major Vendor,FLV,FLV,Pink Guava,DIY eJuice,flv|pinkguava
E-001518,ATF-01518,Major Vendor,FLV,FLV,Pink Guava,Nomz,flv|pinkguava
E-001519,ATF-01519,ATF,FLV,FLV,Pink Lemonade,,flv|pinklemonade
E-001519,ATF-01519,Major Vendor,FLV,FLV,Pink Lemonade,Bull City,flv|pinklemonade
E-001519,ATF-01519,Major Vendor,FLV,FLV,Pink Lemonade,DIY eJuice,flv|pinklemonade
E-001519,ATF-01519,Major Vendor,FLV,FLV,Pink Lemonade,Nomz,flv|pinklemonade
E-001520,ATF-01520,ATF,FLV,FLV,Pistachio,,flv|pistachio
E-001520,ATF-01520,Major Vendor,FLV,FLV,Pistachio,DIY eJuice,flv|pistachio
E-001521,ATF-01521,ATF,FLV,FLV,Pomegranate,,flv|pomegranate
E-001521,ATF-01521,Major Vendor,FLV,FLV,Pomegranate,DIY eJuice,flv|pomegranate
E-001521,ATF-01521,Major Vendor,FLV,FLV,Pomegranate,Nomz,flv|pomegranate
E-001522,ATF-01522,ATF,FLV,FLV,Popcorn,,flv|popcorn
E-001522,ATF-01522,Major Vendor,FLV,FLV,Popcorn,Bull City,flv|popcorn
E-001522,ATF-01522,Major Vendor,FLV,FLV,Popcorn,DIY eJuice,flv|popcorn
E-001523,ATF-01523,ATF,FLV,FLV,Pound Cake,,flv|poundcake
E-001523,ATF-01523,Major Vendor,FLV,FLV,Pound Cake,Bull City,flv|poundcake
E-001523,ATF-01523,Major Vendor,FLV,FLV,Pound Cake,DIY eJuice,flv|poundcake
E-001524,ATF-01524,ATF,FLV,FLV,Pralines,,flv|pralines
E-001524,ATF-01524,Major Vendor,FLV,FLV,Pralines,DIY eJuice,flv|pralines
E-001525,ATF-01525,ATF,FLV,FLV,Pucker,,flv|pucker
E-001525,ATF-01525,Major Vendor,FLV,FLV,Pucker Tobacco,DIY eJuice,flv|puckertobacco
E-001526,ATF-01526,ATF,FLV,FLV,Pumpkin Bread,,flv|pumpkinbread
E-001526,ATF-01526,Major Vendor,FLV,FLV,Pumpkin Bread,DIY eJuice,flv|pumpkinbread
E-001527,ATF-01527,ATF,FLV,FLV,Pumpkin Spice,,flv|pumpkinspice
E-001527,ATF-01527,Major Vendor,FLV,FLV,Pumpkin Spice,Bull City,flv|pumpkinspice
E-001527,ATF-01527,Major Vendor,FLV,FLV,Pumpkin Spice,DIY eJuice,flv|pumpkinspice
E-001528,ATF-01528,ATF,FLV,FLV,Rainbow Sherbet,,flv|rainbowsherbet
E-001528,ATF-01528,Major Vendor,FLV,FLV,Rainbow Sherbert,Bull City,flv|rainbowsherbert
E-001528,ATF-01528,Major Vendor,FLV,FLV,Rainbow Sherbet,Nomz,flv|rainbowsherbet
E-001529,ATF-01529,ATF,FLV,FLV,Rainier Cherry,,flv|rainiercherry
E-001529,ATF-01529,Major Vendor,FLV,FLV,Rainier Cherry,DIY eJuice,flv|rainiercherry
E-001530,ATF-01530,ATF,FLV,FLV,Raisin Rum,,flv|raisinrum
E-001530,ATF-01530,Major Vendor,FLV,FLV,Raisin Rum,Bull City,flv|raisinrum
E-001530,ATF-01530,Major Vendor,FLV,FLV,Raisin Rum,DIY eJuice,flv|raisinrum
E-001531,ATF-01531,ATF,FLV,FLV,Raspberry,,flv|raspberry
E-001531,ATF-01531,Major Vendor,FLV,FLV,Raspberry,Bull City,flv|raspberry
E-001531,ATF-01531,Major Vendor,FLV,FLV,Raspberry,DIY eJuice,flv|raspberry
E-001532,ATF-01532,ATF,FLV,FLV,Red Apple,,flv|redapple
E-001532,ATF-01532,Major Vendor,FLV,FLV,Red Apple,DIY eJuice,flv|redapple
E-001533,ATF-01533,ATF,FLV,FLV,Red Burley,,flv|redburley
E-001533,ATF-01533,Major Vendor,FLV,FLV,Red Burley,Bull City,flv|redburley
E-001533,ATF-01533,Major Vendor,FLV,FLV,Red Burley,DIY eJuice,flv|redburley
E-001533,ATF-01533,Major Vendor,FLV,FLV,Red Burley,Nomz,flv|redburley
E-001534,ATF-01534,ATF,FLV,FLV,Red Cinnamon,,flv|redcinnamon
E-001534,ATF-01534,Major Vendor,FLV,FLV,Red Cinnamon,DIY eJuice,flv|redcinnamon
E-001535,ATF-01535,ATF,FLV,FLV,Red Grapefruit,,flv|redgrapefruit
E-001535,ATF-01535,Major Vendor,FLV,FLV,Red Grapefruit,Bull City,flv|redgrapefruit
E-001535,ATF-01535,Major Vendor,FLV,FLV,Red Grapefruit,Nomz,flv|redgrapefruit
E-001536,ATF-01536,ATF,FLV,FLV,Red Raspberry,,flv|redraspberry
E-001536,ATF-01536,Major Vendor,FLV,FLV,Red Raspberry,Bull City,flv|redraspberry
E-001536,ATF-01536,Major Vendor,FLV,FLV,Red Raspberry,DIY eJuice,flv|redraspberry
E-001537,ATF-01537,ATF,FLV,FLV,Red tea,,flv|redtea
E-001537,ATF-01537,Major Vendor,FLV,FLV,Red Tea,DIY eJuice,flv|redtea
E-001538,ATF-01538,ATF,FLV,FLV,Red Vanilla Soda,,flv|redvanillasoda
E-001538,ATF-01538,Major Vendor,FLV,FLV,Red Vanilla Soda,Bull City,flv|redvanillasoda
E-001538,ATF-01538,Major Vendor,FLV,FLV,Red Vanilla Soda,DIY eJuice,flv|redvanillasoda
E-001538,ATF-01538,Major Vendor,FLV,FLV,Red Vanilla Soda,Nomz,flv|redvanillasoda
E-001539,ATF-01539,ATF,FLV,FLV,Red Velvet,,flv|redvelvet
E-001539,ATF-01539,Major Vendor,FLV,FLV,Red Velvet,DIY eJuice,flv|redvelvet
E-001540,ATF-01540,ATF,FLV,FLV,Rhubarb,,flv|rhubarb
E-001540,ATF-01540,Major Vendor,FLV,FLV,Rhubarb,DIY eJuice,flv|rhubarb
E-001541,ATF-01541,ATF,FLV,FLV,Rich Cinnamon,,flv|richcinnamon
E-001541,ATF-01541,Major Vendor,FLV,FLV,Rich Cinnamon,Bull City,flv|richcinnamon
